Line_ID,Order_ID,Order_Date,Ship_Date,Lead_Time,Lead_Speed,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Is_Discounted,Profit,Year,Month_Num,Month_Name,Profit_Margin,Profit_per_Unit
9853,CA-2016-158155,2016-05-02,2016-05-06,4,OK,Standard Class,EH-13765,Edward Hooks,Corporate,New York City,New York,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$214.70,5,0%,No,$83.73,2016,05,May,0.39,$16.75
9854,CA-2017-138870,2017-06-19,2017-06-23,4,OK,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",$50.32,4,0%,No,$21.13,2017,06,June,0.42,$5.28
9855,CA-2017-138870,2017-06-19,2017-06-23,4,OK,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,West,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,$24.56,2,0%,No,$11.54,2017,06,June,0.47,$5.77
9856,CA-2014-120950,2014-11-06,2014-11-11,5,OK,Standard Class,GA-14515,George Ashbrook,Consumer,Columbus,Georgia,South,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",$43.68,6,0%,No,$20.97,2014,11,November,0.48,$3.49
9857,CA-2015-164301,2015-03-26,2015-03-30,4,OK,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,"$3,393.68",8,0%,No,$610.86,2015,03,March,0.18,$76.36
9858,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$67.40,5,0%,No,$17.52,2017,01,January,0.26,$3.50
9859,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,$2.52,2,0%,No,$0.10,2017,01,January,0.04,$0.05
9860,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,$67.80,4,0%,No,$1.36,2017,01,January,0.02,$0.34
9861,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,$18.76,2,0%,No,$5.25,2017,01,January,0.28,$2.63
9862,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,$12.12,4,0%,No,$2.55,2017,01,January,0.21,$0.64
9863,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,$11.34,1,0%,No,$5.56,2017,01,January,0.49,$5.56
9864,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$159.80,4,0%,No,$70.31,2017,01,January,0.44,$17.58
9865,CA-2017-113278,2017-01-14,2017-01-20,6,SLOW,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$18.96,2,0%,No,$8.53,2017,01,January,0.45,$4.27
9866,US-2015-116981,2015-03-26,2015-03-28,2,FAST,Second Class,SM-20950,Suzanne McNair,Corporate,New York City,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts","$1,085.42",7,0.00,No,$282.21,2015,03,March,0.26,$40.32
9867,US-2015-116981,2015-03-26,2015-03-28,2,FAST,Second Class,SM-20950,Suzanne McNair,Corporate,New York City,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,$13.11,3,0.00,No,$3.41,2015,03,March,0.26,$1.14
9868,CA-2014-114195,2014-11-01,2014-11-03,2,FAST,First Class,EA-14035,Erin Ashbrook,Corporate,Mason,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$68.70,2,0.20,Yes,$16.32,2014,11,November,0.24,$8.16
9869,CA-2014-114195,2014-11-01,2014-11-03,2,FAST,First Class,EA-14035,Erin Ashbrook,Corporate,Mason,Ohio,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,$3.13,2,0.70,Yes,-$2.61,2014,11,November,-0.83,-$1.31
9870,CA-2014-114195,2014-11-01,2014-11-03,2,FAST,First Class,EA-14035,Erin Ashbrook,Corporate,Mason,Ohio,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,$22.43,3,0.70,Yes,-$17.94,2014,11,November,-0.80,-$5.98
9871,CA-2017-146269,2017-10-06,2017-10-06,0,FAST,Same Day,MH-17455,Mark Hamilton,Consumer,Chicago,Illinois,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$290.34,2,0.20,Yes,$32.66,2017,10,October,0.11,$16.33
9872,CA-2017-146269,2017-10-06,2017-10-06,0,FAST,Same Day,MH-17455,Mark Hamilton,Consumer,Chicago,Illinois,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,$19.15,2,0.20,Yes,$1.20,2017,10,October,0.06,$0.60
9873,CA-2016-100587,2016-12-10,2016-12-14,4,OK,Standard Class,SL-20155,Sara Luxemburg,Home Office,New York City,New York,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,$6.48,1,0%,No,$3.11,2016,12,December,0.48,$3.11
9874,CA-2016-166653,2016-09-22,2016-09-24,2,FAST,Second Class,NP-18685,Nora Pelletier,Home Office,Parma,Ohio,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",$63.97,2,0.20,Yes,$19.99,2016,09,September,0.31,$10.00
9875,CA-2015-130855,2015-12-29,2016-01-05,7,SLOW,Standard Class,RF-19840,Roy Französisch,Consumer,New York City,New York,East,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,$6.36,2,0%,No,$0.06,2015,12,December,0.01,$0.03
9876,US-2017-166324,2017-04-20,2017-04-21,1,FAST,First Class,BE-11455,Brad Eason,Home Office,Cleveland,Ohio,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,$848.54,4,0.20,Yes,-$21.21,2017,04,April,-0.03,-$5.30
9877,US-2017-166324,2017-04-20,2017-04-21,1,FAST,First Class,BE-11455,Brad Eason,Home Office,Cleveland,Ohio,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",$8.70,5,0.70,Yes,-$6.38,2017,04,April,-0.73,-$1.28
9878,US-2017-166324,2017-04-20,2017-04-21,1,FAST,First Class,BE-11455,Brad Eason,Home Office,Cleveland,Ohio,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,$122.38,3,0.40,Yes,-$24.48,2017,04,April,-0.20,-$8.16
9879,CA-2016-122581,2016-08-21,2016-08-25,4,OK,Standard Class,JK-15370,Jay Kimmel,Consumer,New York City,New York,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",$573.17,7,10%,Yes,$63.69,2016,08,August,0.11,$9.10
9880,CA-2015-104297,2015-05-29,2015-05-31,2,FAST,First Class,CC-12100,Chad Cunningham,Home Office,Cleveland,Ohio,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,$85.06,3,0.20,Yes,$28.71,2015,05,May,0.34,$9.57
9881,CA-2014-153927,2014-08-12,2014-08-13,1,FAST,First Class,LL-16840,Lauren Leatherbury,Consumer,Woodstock,Georgia,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,$14.04,3,0.00,No,$6.74,2014,08,August,0.48,$2.25
9882,CA-2014-153927,2014-08-12,2014-08-13,1,FAST,First Class,LL-16840,Lauren Leatherbury,Consumer,Woodstock,Georgia,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",$272.61,13,0.00,No,$98.14,2014,08,August,0.36,$7.55
9883,CA-2014-112291,2014-04-03,2014-04-08,5,OK,Standard Class,KE-16420,Katrina Edelman,Corporate,Los Angeles,California,West,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,$11.16,2,0%,No,$5.58,2014,04,April,0.50,$2.79
9884,CA-2014-112291,2014-04-03,2014-04-08,5,OK,Standard Class,KE-16420,Katrina Edelman,Corporate,Los Angeles,California,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,$62.31,3,0%,No,$22.43,2014,04,April,0.36,$7.48
9885,CA-2014-112291,2014-04-03,2014-04-08,5,OK,Standard Class,KE-16420,Katrina Edelman,Corporate,Los Angeles,California,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,$159.98,2,0%,No,$57.59,2014,04,April,0.36,$28.80
9886,CA-2014-146997,2014-01-23,2014-01-27,4,OK,Standard Class,SG-20605,Speros Goranitis,Consumer,Lafayette,Indiana,Central,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",$5.94,3,0%,No,$0.00,2014,01,January,0.00,$0.00
9887,CA-2017-169607,2017-10-12,2017-10-15,3,OK,First Class,CA-12265,Christina Anderson,Consumer,New York City,New York,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,$9.96,2,0%,No,$4.68,2017,10,October,0.47,$2.34
9888,CA-2015-127544,2015-08-08,2015-08-12,4,OK,Standard Class,RD-19585,Rob Dowd,Consumer,Utica,New York,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,$79.99,1,0%,No,$28.80,2015,08,August,0.36,$28.80
9889,CA-2017-166499,2017-03-19,2017-03-20,1,FAST,First Class,VG-21805,Vivek Grady,Corporate,Lakewood,New Jersey,East,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,$8.94,3,0.00,No,$2.41,2017,03,March,0.27,$0.80
9890,US-2016-115441,2016-07-25,2016-07-28,3,OK,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",$20.62,2,0%,No,$9.69,2016,07,July,0.47,$4.85
9891,US-2016-115441,2016-07-25,2016-07-28,3,OK,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,$124.25,7,0%,No,$48.46,2016,07,July,0.39,$6.92
9892,US-2016-115441,2016-07-25,2016-07-28,3,OK,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,$297.55,5,0%,No,$83.31,2016,07,July,0.28,$16.66
9893,US-2016-115441,2016-07-25,2016-07-28,3,OK,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,$403.56,4,0%,No,$96.85,2016,07,July,0.24,$24.21
9894,US-2016-115441,2016-07-25,2016-07-28,3,OK,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",$95.20,5,0%,No,$27.61,2016,07,July,0.29,$5.52
9895,CA-2014-115049,2014-09-26,2014-10-01,5,OK,Standard Class,MM-17920,Michael Moore,Consumer,Chicago,Illinois,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$153.82,11,20%,Yes,$38.46,2014,09,September,0.25,$3.50
9896,CA-2014-156342,2014-06-17,2014-06-20,3,OK,Second Class,JF-15415,Jennifer Ferguson,Consumer,Chicago,Illinois,Central,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,$62.02,2,20%,Yes,$22.48,2014,06,June,0.36,$11.24
9897,CA-2016-112830,2016-06-06,2016-06-10,4,OK,Standard Class,LP-17095,Liz Preis,Consumer,Fairfield,Ohio,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$466.32,3,20%,Yes,$34.97,2016,06,June,0.08,$11.66
9898,CA-2016-112830,2016-06-06,2016-06-10,4,OK,Standard Class,LP-17095,Liz Preis,Consumer,Fairfield,Ohio,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",$82.64,2,20%,Yes,$0.00,2016,06,June,0.00,$0.00
9899,US-2014-117380,2014-03-28,2014-04-03,6,SLOW,Standard Class,MP-18175,Mike Pelletier,Home Office,Springfield,Ohio,East,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,$330.59,1,40%,Yes,-$143.25,2014,03,March,-0.43,-$143.25
9900,CA-2017-117646,2017-08-21,2017-08-25,4,OK,Standard Class,SC-20845,Sung Chung,Consumer,Louisville,Colorado,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$237.10,3,20%,Yes,$20.75,2017,08,August,0.09,$6.92
9901,CA-2017-117646,2017-08-21,2017-08-25,4,OK,Standard Class,SC-20845,Sung Chung,Consumer,Louisville,Colorado,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$22.75,3,20%,Yes,$7.11,2017,08,August,0.31,$2.37
9902,CA-2017-117646,2017-08-21,2017-08-25,4,OK,Standard Class,SC-20845,Sung Chung,Consumer,Louisville,Colorado,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$6.67,1,20%,Yes,$2.09,2017,08,August,0.31,$2.09
9903,CA-2014-122609,2014-11-12,2014-11-18,6,SLOW,Standard Class,DP-13000,Darren Powers,Consumer,Carrollton,Texas,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",$25.13,3,60%,Yes,-$6.91,2014,11,November,-0.28,-$2.30
9904,CA-2014-122609,2014-11-12,2014-11-18,6,SLOW,Standard Class,DP-13000,Darren Powers,Consumer,Carrollton,Texas,Central,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$127.98,2,20%,Yes,$25.60,2014,11,November,0.20,$12.80
9905,US-2015-129007,2015-09-13,2015-09-15,2,FAST,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,$131.88,7,0.00,No,$55.39,2015,09,September,0.42,$7.91
9906,US-2015-129007,2015-09-13,2015-09-15,2,FAST,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$25.03,3,0.20,Yes,$7.82,2015,09,September,0.31,$2.61
9907,US-2015-129007,2015-09-13,2015-09-15,2,FAST,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,$717.72,3,0.20,Yes,$71.77,2015,09,September,0.10,$23.92
9908,US-2015-129007,2015-09-13,2015-09-15,2,FAST,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,West,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,$207.35,5,0.00,No,$24.88,2015,09,September,0.12,$4.98
9909,US-2015-129007,2015-09-13,2015-09-15,2,FAST,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,$44.67,3,0.00,No,$12.06,2015,09,September,0.27,$4.02
9910,US-2015-129007,2015-09-13,2015-09-15,2,FAST,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,$209.70,2,0.00,No,$100.66,2015,09,September,0.48,$50.33
9911,US-2014-157231,2014-04-05,2014-04-09,4,OK,Standard Class,RP-19855,Roy Phan,Corporate,Richmond,Kentucky,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$115.36,7,0%,No,$56.53,2014,04,April,0.49,$8.08
9912,CA-2015-132388,2015-10-10,2015-10-12,2,FAST,First Class,KN-16390,Katherine Nockton,Corporate,Santa Barbara,California,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",$362.14,3,0.20,Yes,-$54.32,2015,10,October,-0.15,-$18.11
9913,CA-2015-132388,2015-10-10,2015-10-12,2,FAST,First Class,KN-16390,Katherine Nockton,Corporate,Santa Barbara,California,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,$31.05,3,0.00,No,$14.90,2015,10,October,0.48,$4.97
9914,CA-2017-160927,2017-01-29,2017-01-31,2,FAST,Second Class,TM-21010,Tamara Manning,Consumer,Marion,Iowa,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,$12.96,2,0.00,No,$6.22,2017,01,January,0.48,$3.11
9915,CA-2017-160927,2017-01-29,2017-01-31,2,FAST,Second Class,TM-21010,Tamara Manning,Consumer,Marion,Iowa,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,$94.85,5,0.00,No,$45.53,2017,01,January,0.48,$9.11
9916,CA-2017-160927,2017-01-29,2017-01-31,2,FAST,Second Class,TM-21010,Tamara Manning,Consumer,Marion,Iowa,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$13.48,1,0.00,No,$3.50,2017,01,January,0.26,$3.50
9917,CA-2017-160927,2017-01-29,2017-01-31,2,FAST,Second Class,TM-21010,Tamara Manning,Consumer,Marion,Iowa,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$14.91,3,0.00,No,$4.62,2017,01,January,0.31,$1.54
9918,CA-2015-105508,2015-09-24,2015-09-29,5,OK,Standard Class,JF-15190,Jamie Frazer,Consumer,New York City,New York,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",$39.98,1,0%,No,$17.99,2015,09,September,0.45,$17.99
9919,CA-2016-149272,2016-03-15,2016-03-19,4,OK,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Bryan,Texas,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,$528.43,5,30%,Yes,-$143.43,2016,03,March,-0.27,-$28.69
9920,CA-2016-149272,2016-03-15,2016-03-19,4,OK,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Bryan,Texas,Central,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",$22.39,7,80%,Yes,-$35.82,2016,03,March,-1.60,-$5.12
9921,CA-2014-111360,2014-11-24,2014-11-30,6,SLOW,Standard Class,AT-10435,Alyssa Tate,Home Office,Akron,Ohio,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,$5.74,3,70%,Yes,-$4.59,2014,11,November,-0.80,-$1.53
9922,US-2017-162124,2017-05-06,2017-05-10,4,OK,Standard Class,JF-15490,Jeremy Farry,Consumer,Chicago,Illinois,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,$191.97,4,20%,Yes,$28.80,2017,05,May,0.15,$7.20
9923,CA-2015-159534,2015-03-20,2015-03-23,3,OK,First Class,DH-13075,Dave Hallsten,Corporate,New York City,New York,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$49.85,3,20%,Yes,$16.82,2015,03,March,0.34,$5.61
9924,CA-2015-159534,2015-03-20,2015-03-23,3,OK,First Class,DH-13075,Dave Hallsten,Corporate,New York City,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",$23.99,1,0%,No,$12.00,2015,03,March,0.50,$12.00
9925,CA-2015-159534,2015-03-20,2015-03-23,3,OK,First Class,DH-13075,Dave Hallsten,Corporate,New York City,New York,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,"$1,087.94",8,20%,Yes,$353.58,2015,03,March,0.33,$44.20
9926,CA-2015-159534,2015-03-20,2015-03-23,3,OK,First Class,DH-13075,Dave Hallsten,Corporate,New York City,New York,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,$199.98,2,0%,No,$53.99,2015,03,March,0.27,$27.00
9927,CA-2015-159534,2015-03-20,2015-03-23,3,OK,First Class,DH-13075,Dave Hallsten,Corporate,New York City,New York,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",$83.92,4,0%,No,$20.14,2015,03,March,0.24,$5.04
9928,CA-2016-129630,2016-09-04,2016-09-04,0,FAST,Same Day,IM-15055,Ionia McGrath,Consumer,San Francisco,California,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",$24.27,3,0.00,No,$8.74,2016,09,September,0.36,$2.91
9929,CA-2016-129630,2016-09-04,2016-09-04,0,FAST,Same Day,IM-15055,Ionia McGrath,Consumer,San Francisco,California,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,"$2,799.96",5,0.20,Yes,$944.99,2016,09,September,0.34,$189.00
9930,CA-2015-104948,2015-11-13,2015-11-17,4,OK,Standard Class,KH-16510,Keith Herrera,Consumer,San Bernardino,California,West,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",$9.87,2,20%,Yes,$3.46,2015,11,November,0.35,$1.73
9931,CA-2015-104948,2015-11-13,2015-11-17,4,OK,Standard Class,KH-16510,Keith Herrera,Consumer,San Bernardino,California,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,$683.33,4,15%,Yes,-$40.20,2015,11,November,-0.06,-$10.05
9932,CA-2015-104948,2015-11-13,2015-11-17,4,OK,Standard Class,KH-16510,Keith Herrera,Consumer,San Bernardino,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,$29.96,7,0%,No,$13.48,2015,11,November,0.45,$1.93
9933,CA-2014-166555,2014-07-11,2014-07-14,3,OK,First Class,JK-15205,Jamie Kunitz,Consumer,Niagara Falls,New York,East,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,$164.85,3,0%,No,$47.81,2014,07,July,0.29,$15.94
9934,CA-2016-114405,2016-04-07,2016-04-12,5,OK,Standard Class,AS-10240,Alan Shonely,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,$33.53,3,20%,Yes,$2.51,2016,04,April,0.08,$0.84
9935,CA-2016-114405,2016-04-07,2016-04-12,5,OK,Standard Class,AS-10240,Alan Shonely,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,$36.74,3,20%,Yes,$3.67,2016,04,April,0.10,$1.22
9936,CA-2017-132955,2017-06-24,2017-06-28,4,OK,Standard Class,SC-20575,Sonia Cooley,Consumer,Cranston,Rhode Island,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$102.93,3,0%,No,$48.38,2017,06,June,0.47,$16.13
9937,CA-2016-164889,2016-06-03,2016-06-06,3,OK,Second Class,CP-12340,Christine Phan,Corporate,Los Angeles,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$71.09,2,20%,Yes,-$1.78,2016,06,June,-0.03,-$0.89
9938,CA-2016-169824,2016-12-12,2016-12-17,5,OK,Standard Class,NS-18640,Noel Staavos,Corporate,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,$60.35,5,0%,No,$19.92,2016,12,December,0.33,$3.98
9939,CA-2016-169824,2016-12-12,2016-12-17,5,OK,Standard Class,NS-18640,Noel Staavos,Corporate,New York City,New York,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,$35.52,4,0%,No,$9.95,2016,12,December,0.28,$2.49
